province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Kiên Giang,May Hotel Phu Quoc,https://www.facebook.com/mayhotelphuquoc,Không có mô tả,472500,"Sân Bay Phú Quốc, Nhà hàng Kiểu Ý Ricordo",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipMm3-EMpHG5U0HFsM0OesqXJMfej8NEfhYjkSLH=s10000,3.7,"Free Wi-Fi, Parking, Air conditioning, Beach access, Restaurant, Full-service laundry, Child-friendly"
Kiên Giang,Dugong Resort PhuQuoc,Không có link,Không có mô tả,1160000,"Làng chài Hàm Ninh, Sân Bay Phú Quốc, Nhà sàn Hoa Biển",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipPfqKKqKtIpMSWsi6h2ER4yZc3o4fQHOxBoUzCh=s10000,2.7,"Breakfast ($), Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Pet-friendly, Beach access, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
Kiên Giang,Eco Lagoon,https://ecolagoonphuquoc.vn/,Không có mô tả,1640000,"Bãi biển Cửa Cạn, Sân Bay Phú Quốc, Nhà hàng Vua Hải Sản",Không có hạng sao,https://images.trvl-media.com/lodging/111000000/110330000/110325400/110325382/f92b0bce_z.jpg,3.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kiên Giang,Kalia Hotel Phu Quoc,https://kaliaphuquoc.com/,Không có mô tả,735000,"Sân Bay Phú Quốc, MR LEE BBQ",Không có hạng sao,https://images.trvl-media.com/lodging/91000000/90710000/90703500/90703420/1fb25389_z.jpg,2.7,"Breakfast ($), Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Pet-friendly, Spa, Beach access, Bar, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible, Smoke-free property"
Kiên Giang,Khu du lịch Bãi Bàng,https://www.facebook.com/pg/baibang.vn/about/,Không có mô tả,1994530,"Sân Tiên Ma Thiên Lãnh - Hòn Sơn, Sân Bay Phú Quốc, Bãi Bàng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPOynNhHeI_ZDG-Rym186s5VS38lwOg-A-6aqpu=s10000,2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kiên Giang,Familia Resort,Không có link,Không có mô tả,477000,"Chợ đêm Phú Quốc, Sân Bay Phú Quốc, Nhà Hàng Âu Lạc",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipMkwKbB_kCuMM4w-WxsL4b7KGYaWHsFIFFot3NO=s10000,4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kiên Giang,Khu Nghỉ Dưỡng Green Bungalow Phú Quốc,Không có link,Không có mô tả,780000,"Ông Lang beach, Sân Bay Phú Quốc, Hanoi Corner Restaurant",Không có hạng sao,https://images.trvl-media.com/lodging/55000000/54500000/54497400/54497332/9809dda2_z.jpg,4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kiên Giang,Jade Mountain Resort & Bar,Không có link,Không có mô tả,922428,"Sân Bay Phú Quốc, Rory's Beach Bar",Không có hạng sao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/0a/0f/6b/jade-mountain.jpg?w=1900&h=1300&s=1,2.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Friendly Homestay - Kon Tum,Không có link,Không có mô tả,630000,"Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum, Cảng Hàng Không Pleiku, GoGi House Vincom Plaza Kon Tum",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOEIYW-4UfQiMQxnnZYVcMjQQOReDiSsCn1vjWD=s10000,4.3,"Free Wi-Fi, Free parking, Hot tub, Air conditioning, Pet-friendly, Kitchen in some rooms, Airport shuttle, Full-service laundry"
Kon Tum,Skyview Kon Tum,https://www.facebook.com/profile.php?id=100070852477408&mibextid=LQQJ4d,Không có mô tả,1310294,"Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum, Cảng Hàng Không Pleiku, Ẩm Thực Suối Đá KonK'lor",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMOgcg1p8ZKnNdxf-crIHlgyOla75H-a5LrzVmW=s10000,3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Indochine Hotel Kon Tum,http://www.indochinehotel.vn/,"Khách sạn bình dân hướng ra sông, có phòng ở bài trí đơn giản, quán cà phê ngoài trời và phòng tập thể dục.",0,"Cầu Treo Konklor, Cảng Hàng Không Pleiku, Nhà Hàng Tiệc Cưới Đông Dương",Khách sạn 3 sao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/f8/3e/24/chambre-502.jpg?w=2100&h=1400&s=1,4.4,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Restaurant, Full-service laundry, Accessible, Child-friendly"
Kon Tum,D BanLieue Homestay And Coffee TP Kon Tum,https://bookhotel.kiotviet.vn/bdfecbe8,Không có mô tả,393088,"Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum, Cảng Hàng Không Pleiku, Nhà Hàng - Cơm Niêu Đồi Tuyết",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMl-b9uJlGAPv1h8zBTpeBKaUZWHcWvaeuX8PDK=s10000,2.8,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Spa, Airport shuttle, Full-service laundry"
Kon Tum,Bông Villa Hotel & Apartment,Không có link,Không có mô tả,907200,"Tòa Giám Mục Kon Tum, Cảng Hàng Không Pleiku, Nhà Hàng HÒA DUNG",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOkWANJaTK6pDR1sQb8fchkzhaC5jju0UAFVwSW=s10000,3.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,D'Villa Hotel & Homestay Kon Tum,Không có link,Không có mô tả,600000,"Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum, Cảng Hàng Không Pleiku, Nhà Hàng D'Villa Kon Tum",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNAxLpD34yp6YPPKPtA4e5xM0p95mXDMm1hJU2X=s10000,3.1,"Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness centre, Restaurant, Kitchen in some rooms, Full-service laundry, Child-friendly"
Kon Tum,Chang Coffee & Homestay Kon Tum,https://www.facebook.com/share/1Dh6GBnbvN/?mibextid=wwXIfr,Không có mô tả,449345,"Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum, Cảng Hàng Không Pleiku, Đông Phương Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipM18EHBkGzyy0SnKxLxSYEDqTAawxeJaJuucVZr=s10000,4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Vietnam Phuot Real home,https://vietnamphuot.wordpress.com/,Không có mô tả,210000,"Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum, Cảng Hàng Không Pleiku, Nhà Hàng & Cà Phê VĨ NHÂN QUÁN",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNfYhf-Hs5ebTpDLVr0vMkK5dY3JZc1uNDz8fIH=s10000,2.7,"Breakfast ($), Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Full-service laundry, Accessible, Child-friendly"
Kon Tum,Konklor Hotel,http://konklorhotel.vn/,Không có mô tả,900227,"Cầu Treo Konklor, Cảng Hàng Không Pleiku, Nhà Hàng Bbq Đệ Nhất Quán",Khách sạn 2 sao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e3/a1/6f/konklor-hotel.jpg?w=2100&h=1400&s=1,3.3,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Full-service laundry"
Kon Tum,Window Homestay,Không có link,Không có mô tả,0,"Tòa Giám Mục Kon Tum, Cảng Hàng Không Pleiku, Nhà Hàng Thủy Tạ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMunqcsusBqjW-_IErtoXIFfHP0zrBNuzKqL79U=s10000,4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Nang House 82,https://vietnamphuot.wordpress.com/,Không có mô tả,450000,"Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum, Cảng Hàng Không Pleiku, Nhà Hàng & Cà Phê VĨ NHÂN QUÁN",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMoScZ3hO5wSP7IJfxndjOlorcuULP_4kHn0Z4Z=s10000,2.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Kontum Home Sweet Homestay,Không có link,Không có mô tả,210000,"Tòa Giám Mục Kon Tum, Cảng Hàng Không Pleiku, Nhà Hàng D'Villa Kon Tum",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipO9vjDrS59cckGnxkFlP3sttRKbZivQq8MuaUR_=s10000,2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Window Hotel 1,Không có link,Không có mô tả,0,"Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum, Cảng Hàng Không Pleiku, GoGi House Vincom Plaza Kon Tum",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipNCz1m_-dieYxonVDY7u5z_kfTv6MKtvXxDiRRD=s10000,4.3,"Free Wi-Fi, Free parking, Hot tub, Air conditioning, Room service, Full-service laundry, Child-friendly"
Kon Tum,Hoa Đá Homestay,Không có link,Không có mô tả,0,"Cảng Hàng Không Pleiku, BÊ THUI SÂN BAY",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMDQWJnFj6Fzjb9qRq_ko48aW6nKIxAZbKb8D0H=s10000,1.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Làng Hồ Tourist - Coffee Homestay - Du Lịch Kon Tum,https://kontumtrip.com/listing/lang-ho-homestay-coffee/,Không có mô tả,0,"Cầu Treo Konklor, Cảng Hàng Không Pleiku, Ẩm Thực Suối Đá KonK'lor",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNWhdlg75gZNFEkhQQYy6iJIHnZiyqx49xZXhUW=s10000,3.3,"Free breakfast, Free Wi-Fi, Free parking, Kitchen in some rooms, Full-service laundry, Child-friendly"
Kon Tum,Khách sạn Ziczac Kon Tum,Không có link,Không có mô tả,0,"Cầu Treo Konklor, Cảng Hàng Không Pleiku, Nhà Hàng Seoulhouse(bbq&hotpot)",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMiE6yqs7JMemJ6nXQBtfn-IJ_aPRX-_NLzF60I=s10000,4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Khách sạn Hoàng Gia Bảo,Không có link,Không có mô tả,270000,"Tòa Giám Mục Kon Tum, Bến xe Kon Tum, Cảng Hàng Không Pleiku, Tiệm ăn KHÁNH HUYỀN",Không có hạng sao,https://cdn.worldota.net/t/1024x768/content/16/da/16daaa24798d5cb8f820b25d8f3981fd860a303e.JPEG,3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Kon Tum,Khu du lịch sinh thái Đăk rơ wa,http://nhihongthanh.com/,Không có mô tả,339903,"Làng Du Lịch Cộng Đồng Kon Kơ Tu, Cảng Hàng Không Pleiku, Nhà Hàng Bbq Đệ Nhất Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPEOGK_gukc2kxCSPuDD00PeHPRFIBo0GAJzweU=s10000,3,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Full-service laundry"
Kon Tum,84 April Real Home,https://www.booking.com/hotel/vn/84-april-real-home.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-11332495_grp-3_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-11332495;utm_campaign=en,Không có mô tả,764338,"Cảng Hàng Không Pleiku, Nhà Hàng & Cà Phê VĨ NHÂN QUÁN",Không có hạng sao,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlZFsp563N_OGCym79gmhG-AeBU-YRktUHeQSydjTnKIJaFMm6DY1ExFKNqIGpSuCCKQfxc0AZB-pKumzch13RdPtEFKmCGGiRs6U9j-ADSdzzcbolLcCw==.jpg,2.7,Không hút thuốc
Kon Tum,Window Homestay,https://www.bluepillow.com/search?p_id=589de54c7c00cb10c8d945b3&dest=bkng&cat=Apartment&accomodationids=5f087dbde24da40d20768a6a,Không có mô tả,1003587,Cảng Hàng Không Pleiku,Không có hạng sao,https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/329620793.jpg?k=ca3b98b70a3ed2891f549972d4606aca6bae4a98ec63a6437067990c466d6ab8&o=,4.2,"Điều hòa nhiệt độ, Phù hợp với trẻ em, Giường cũi, Trung tâm thể dục, Bếp, Bể bơi ngoài trời, Không hút thuốc, Truyền hình cáp, Máy giặt, Có lối đi cho xe lăn, Đỗ xe miễn phí, Wi-Fi miễn phí"
Lai Châu,Love Hill,Không có link,Không có mô tả,540649,"Cánh Đồng Mường Than - Than Uyên, Cảng Hàng không Điện Biên, Nhà hàng quang tình",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPFYVOMHOkrevSNdXJ-QGpogc22llCnX4CH8Tey=s10000,2.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Homestay Chân Núi,Không có link,Không có mô tả,0,"Núi Sơn Bạc Mây, Cảng Hàng không Điện Biên, Nhà Tổ Chim",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOwn0EKgAWJQI3Dow--Mkhm-aeIkKA-cl3eSslR=s10000,3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Hoàng Liên Plaza,Không có link,Không có mô tả,680000,"Đồi chè Tân Uyên, Cảng Hàng không Điện Biên, Nhà Hàng Hoàng liên - Tân Uyên",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPubUhi_uujP7wgVNAN8PNQMSGACtt_rmJTW8uY=s10000,1.9,"Free Wi-Fi, Free parking, Full-service laundry"
Lai Châu,Khách Sạn Cầu Kính Rồng Mây,Không có link,Không có mô tả,0,"Đèo Ô Quy Hồ, Cảng Hàng không Điện Biên, Nhà hàng Dân tộc Quán Sa Pa",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPmj5n3CVsaEak9HcDSMbrFrVfR6O6tRgqiQr0N=s10000,2.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Homestay A San,Không có link,Không có mô tả,70163,"Homestay A Đánh - Bản Sì Thâu Chải, Cảng Hàng không Điện Biên, Nhà hàng Dân tộc Quán Sa Pa",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMyWmSdIs3g-uRfozwhBYWmIwb_kAOv-OhMRRes=s10000,2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Tả Lèng Homestay,Không có link,Không có mô tả,0,"Cảng Hàng không Điện Biên, Nhà hàng Huy Râu",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOXZe0ilXCw8uFs6jaU7NV8NlPR0zuRfupZIErm=s10000,2.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Nhà Khách Châu An,Không có link,Không có mô tả,0,"Cảng Hàng không Điện Biên, Nhà hàng thịt chó Minh Tuân",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMGBEL3PLkGV0-mUS4_Rm3YLfEHC8H7ZrqfPFLE=s10000,2.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,A Hoà Homestay,Không có link,Không có mô tả,1513390,"Núi Sơn Bạc Mây, Cảng Hàng không Điện Biên, H'Mông Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPGlaDQaTKCWpYKY6EDhk9WuFY8Wz4mgF0PRtII=s10000,3.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Sin Suối Hồ Homestay,Không có link,Không có mô tả,0,"Thác Trái Tim, Cảng Hàng không Điện Biên, H'Mông Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNh-enkGp-c2FGZJ0P1LDayfrIVdgyBxTM3yatZ=s10000,3.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,A Páo Homestay Lao Chải 1 Lai Châu,Không có link,Không có mô tả,117000,"Cảng Hàng không Điện Biên, Nhà hàng Dân tộc Quán Sa Pa",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNqjX7sTSQ41RQjLrT8I1JrexQWRpOVJqpcO4Nv=s10000,1.8,"Free breakfast, Free Wi-Fi, Free parking, Full-service laundry"
Lai Châu,Khách Sạn Tây Bắc Xanh (gần Chỉ Huy Biên Phòng Tỉnh Lai Châu),Không có link,Không có mô tả,0,"Chùa Linh Ứng - Lai Châu (Lao Tỷ Phùng), Cảng Hàng không Điện Biên, Nhà hàng Mạnh Hùng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN5SftSRgZJeCXxplMHk48nxm3LzlroKSONCyWN=s10000,3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,LAI CHÂU HOSTEL,Không có link,Không có mô tả,0,"Chùa Linh Ứng - Lai Châu (Lao Tỷ Phùng), Cảng Hàng không Điện Biên, Nhà hàng Mạnh Hùng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMbxi5K5KYRhVW0rWvU1EHol-L51FqsZDhrblGF=s10000,3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Bình Long Hotel,Không có link,Không có mô tả,495381,"Chùa Linh Ứng - Lai Châu (Lao Tỷ Phùng), Cảng Hàng không Điện Biên, Nhà hàng hải sản điệp hằng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipO7TaBoRFglLkh1hwQ-sjNiHa2SOxr4jJOALKTb=s10000,3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Khách Sạn Lan Anh,Không có link,Không có mô tả,0,"Cảng Hàng không Điện Biên, Nhà Hàng Gà Tây Bắc",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOeT1pN5jyX0Mrhn7NWilkcq3Ono-awSsKsHvZ7=s10000,2.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lai Châu,Sapa Dao Homestay and Restaurant.,https://sapadaohomestay.hotelonia.com/,Không có mô tả,552960,"Ga Cáp Treo – Sun World Fansipan Legend, Cảng Hàng không Điện Biên, Nhà hàng thượng đỉnh quán (Cơm lẩu tươi sống bình dân ) phục vụ 24/24",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOJBAdPTweWLHOSXopw11n8d3ZFY3WO7sdRVyzJ=s10000,2.6,"Free breakfast, Free Wi-Fi, Free parking, Pet-friendly, Restaurant, Kitchen in some rooms, Airport shuttle, Full-service laundry, Child-friendly"
Lai Châu,Khách sạn Hoàng Nhâm Lai Châu,http://hoangnhamhotel.vn/,Không có mô tả,0,"Chùa Linh Ứng - Lai Châu (Lao Tỷ Phùng), Cảng Hàng không Điện Biên, Nhà hàng Mạnh Hùng",Khách sạn 4 sao,https://lh5.googleusercontent.com/p/AF1QipPBmrpMFmCSLcScufWP3CbxpC0sjk24uHnhGJUe=s10000,3.1,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Pet-friendly, Spa, Restaurant, Airport shuttle, Full-service laundry"
Lai Châu,Khách sạn Mường Thanh Lai Châu,https://booking.muongthanh.com/booking/hotel?location=1492&hotel=20&checkin=2023-05-19&checkout=2023-05-20&room=1&voucher=,Khách sạn sang trọng có phòng ốc bài trí tinh tế cùng khu spa và bể bơi. Một số phòng có bể sục.,987000,"Cảng Hàng không Điện Biên, Nhà Hàng Biên Cương",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipOW4geAY1wIEiIpaxR2tJrv0zGsseHJR0GYGh6L=s10000,2.9,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Spa, Restaurant, Room service, Airport shuttle, Full-service laundry, Child-friendly"
Lai Châu,A Dế Homestay Sơn Tra,Không có link,Không có mô tả,0,"Núi Sơn Bạc Mây, Cảng Hàng không Điện Biên, In The Forest Kitchen - Local Food & Drink",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMfDpwHcMvUmRfrpO1oHaz4vn37inAyIIf--eBN=s10000,3.3,"Free Wi-Fi, Free parking, Hot tub, Pet-friendly"
Lâm Đồng,Thỏ Non Garden,https://vt.tiktok.com/ZSFovNQME/,Không có mô tả,1350000,"Cảng Hàng Không Quốc Tế Liên Khương, QUÁN ĂN BÁCH HỶ AN",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOH5VTDi9U4Qm-Xlfrp8dicjO9vy_zQckuArmNg=s10000,2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lâm Đồng,Cloud9 Glamping & Cafe,https://www.facebook.com/Dalat.Cloud9glamping,Không có mô tả,3565920,"Làng Chè Cầu Đất, Cảng Hàng Không Quốc Tế Cam Ranh, Nhà Hàng Tiệc Cưới Thảo Uyên",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPfM2sToZfVlFnPV0gRmMOch3Z8uPhxosl2fQC7=s10000,2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lâm Đồng,Cao Lan Hamlet,https://caolanhamlet.com/,Không có mô tả,13102941,"Cây lá đỏ, Cảng Hàng Không Quốc Tế Liên Khương, QUÁN ĂN BÁCH HỶ AN",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMsuP1Zjp9pLwS6c8GDyRkm0khvXV5xr6C1egke=s10000,3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lâm Đồng,Ngọc Đông Phương Villa Home,https://web.facebook.com/homengocdongphuong,Không có mô tả,844316,"Quảng trường Lâm Viên, Ga Đà Lạt, Cảng Hàng Không Quốc Tế Cam Ranh, Nhà hàng Hoa Phượng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN0zx5zQXuNEs9svq7GVwnad60D0ubsZyzjVitx=s10000,3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Lâm Đồng,Dream Light Villa,Không có link,Không có mô tả,1179265,"Chùa Linh Phước, Cảng Hàng Không Quốc Tế Cam Ranh, Nhà Hàng Rượu Vang 100 Hùng Vương",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPuNFcOxgXZ0bRe7q1LjH-pGddP_5EEAeDmb9Rt=s10000,2.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
